# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3998832	4001258	-	EGDEDF_03812	bamA	outer membrane protein assembly factor BamA	COG:COG4775, COG:M, GO:0009279, GO:0043165, GO:0051205, GO:0071709, GO:1990063, KEGG:K07277, RefSeq:WP_033639522.1, SO:0001217, UniParc:UPI0004E312C9, UniRef:UniRef100_A0A379YVI9, UniRef:UniRef50_B2VE18, UniRef:UniRef90_A8GID8
contig_1	cds	4001294	4002652	-	EGDEDF_03813	rseP	sigma E protease regulator RseP	COG:COG0750, COG:OK, EC:3.4.24.-, GO:0004222, GO:0005515, GO:0006508, GO:0016020, SO:0001217, UniRef:UniRef50_Q8ZRP1, UniRef:UniRef90_A0A084A4C6
contig_1	cds	4002677	4003519	-	EGDEDF_03814	cdsA	phosphatidate cytidylyltransferase	COG:COG0575, COG:I, EC:2.7.7.41, GO:0016772, KEGG:K00981, RefSeq:WP_004931949.1, SO:0001217, UniParc:UPI0002AF3C9F, UniRef:UniRef100_A0A0M4R680, UniRef:UniRef50_P0ABG1, UniRef:UniRef90_A0A240CBT0
contig_1	cds	4003529	4004287	-	EGDEDF_03815	ispU	(2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase	COG:COG0020, COG:I, GO:0002094, GO:0008834, GO:0043164, RefSeq:WP_028127526.1, SO:0001217, UniParc:UPI000482B3C6, UniRef:UniRef100_UPI000482B3C6, UniRef:UniRef50_P60472, UniRef:UniRef90_A0A0F7H7W8
contig_1	cds	4004565	4005761	-	EGDEDF_03816	ispC	1-deoxy-D-xylulose-5-phosphate reductoisomerase	COG:COG0743, COG:I, EC:1.1.1.267, GO:0005515, GO:0008299, GO:0030145, GO:0030604, GO:0046872, GO:0051484, GO:0070402, KEGG:K00099, SO:0001217, UniRef:UniRef50_P45568, UniRef:UniRef90_A8GIE2
contig_1	cds	4005919	4006440	-	EGDEDF_03817	frr	ribosome recycling factor	COG:COG0233, COG:J, GO:0002184, GO:0005829, GO:0006412, GO:0008135, GO:0043023, SO:0001217, UniParc:UPI0002AF38EE, UniRef:UniRef100_A0A084X1N9, UniRef:UniRef50_P0A805, UniRef:UniRef90_A8GIE3
contig_1	cds	4006596	4007321	-	EGDEDF_03818	pyrH	UMP kinase	COG:COG0528, COG:F, EC:2.7.4.22, GO:0005524, GO:0005737, GO:0005829, GO:0006221, GO:0006225, GO:0015949, GO:0033862, GO:0044210, KEGG:K09903, RefSeq:WP_004931940.1, SO:0001217, UniParc:UPI0002AF268E, UniRef:UniRef100_A0A240C998, UniRef:UniRef50_P0A7E9, UniRef:UniRef90_P0A7E9
contig_1	cds	4007470	4008321	-	EGDEDF_03819	tsf	translation elongation factor Ts	COG:COG0264, COG:J, GO:0003746, GO:0005737, GO:0006414, RefSeq:WP_016929890.1, SO:0001217, UniParc:UPI000302D2F3, UniRef:UniRef100_A0A3E2EA40, UniRef:UniRef50_P43894, UniRef:UniRef90_A8ALC0
contig_1	cds	4008451	4009176	-	EGDEDF_03820	rpsB	30S ribosomal protein S2	COG:COG0052, COG:J, GO:0003735, GO:0006412, GO:0015935, GO:0022627, KEGG:K02967, RefSeq:WP_016929891.1, SO:0001217, UniParc:UPI0003269610, UniRef:UniRef100_A0A086FIK6, UniRef:UniRef50_P66541, UniRef:UniRef90_P66541
contig_1	ncRNA	4009203	4009307	-	EGDEDF_03821	t44	t44 RNA	RFAM:RF00127, SO:0000655
contig_1	cds	4009522	4010316	+	EGDEDF_03822	map	type I methionyl aminopeptidase	COG:COG0024, COG:J, EC:3.4.11.18, GO:0006508, GO:0070006, KEGG:K01265, RefSeq:WP_028127527.1, SO:0001217, UniParc:UPI00042422D5, UniRef:UniRef100_A0A2K2IPX5, UniRef:UniRef50_P0A1X6, UniRef:UniRef90_A1JP83
contig_1	cds	4010390	4013044	+	EGDEDF_03823	glnD	bifunctional uridylyltransferase/uridylyl-removing protein GlnD	COG:COG2844, COG:OT, EC:2.7.7.59, GO:0006808, GO:0008081, GO:0008152, GO:0008773, GO:0016779, SO:0001217, UniRef:UniRef50_P27249, UniRef:UniRef90_A8GIE8
contig_1	cds	4013087	4013911	+	EGDEDF_03824	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	COG:COG2171, COG:E, EC:2.3.1.117, GO:0005737, GO:0008666, GO:0009089, GO:0016779, GO:0019877, RefSeq:WP_004931932.1, SO:0001217, UniParc:UPI000011216B, UniRef:UniRef100_P56220, UniRef:UniRef50_P0A9D8, UniRef:UniRef90_P0A9D8
contig_1	cds	4014041	4014430	+	EGDEDF_03825		DUF3461 domain-containing protein	RefSeq:WP_004931929.1, SO:0001217, UniParc:UPI00014EDBF3, UniRef:UniRef100_A0A080V0S5, UniRef:UniRef50_P62768, UniRef:UniRef90_Q74S44
contig_1	cds	4014488	4014940	-	EGDEDF_03826	fldA	flavodoxin	COG:C, COG:COG0716, GO:0010181, RefSeq:WP_016929894.1, SO:0001217, UniParc:UPI0002F97A29, UniRef:UniRef100_A0A0M3UJA6, UniRef:UniRef50_P65367, UniRef:UniRef90_A0A0M3UJA6
contig_1	cds	4014974	4015744	-	EGDEDF_03827	truC	tRNA pseudouridine(65) synthase TruC	COG:COG0564, COG:J, EC:5.4.99.26, GO:0001522, GO:0009982, KEGG:K06175, SO:0001217, UniRef:UniRef50_P0AA41, UniRef:UniRef90_A0AA92X100
contig_1	cds	4015805	4018153	-	EGDEDF_03828	pbpC	penicillin-binding protein 1C	COG:COG4953, COG:M, EC:2.4.99.28, GO:0003824, GO:0009252, GO:0009274, KEGG:K05367, SO:0001217, UniRef:UniRef50_A0A0T9QH30, UniRef:UniRef90_A0A2V4FP39
contig_1	cds	4018203	4024178	-	EGDEDF_03829	yfaS	Alpha-2-macroglobulin family protein	COG:COG2373, COG:R, SO:0001217, UniRef:UniRef50_Q8ZDJ2, UniRef:UniRef90_A0A1Q4NW64
contig_1	cds	4024325	4024657	-	EGDEDF_03830	yqcC	YqcC-like domain-containing protein	COG:COG3098, COG:S, SO:0001217, UniParc:UPI0002AF3F70, UniRef:UniRef100_A0A3E2EA93, UniRef:UniRef50_H2IXL6, UniRef:UniRef90_A0A1Q4NWA8
contig_1	cds	4024830	4026068	+	EGDEDF_03831	araJ	MFS transporter	COG:COG2814, COG:G, RefSeq:WP_028127530.1, SO:0001217, UniParc:UPI0002F47C95, UniRef:UniRef100_UPI000E2A2A44, UniRef:UniRef50_A0A378YSJ1, UniRef:UniRef90_A0A379YUM6
contig_1	ncRNA	4026116	4026458	-	EGDEDF_03832	csrB	CsrB/RsmB RNA family	RFAM:RF00018, SO:0000655
contig_1	cds	4026681	4027229	-	EGDEDF_03833	syd	SecY-interacting protein	GO:0009898, KEGG:K15723, RefSeq:WP_016929899.1, SO:0001217, UniParc:UPI0002E1D938, UniRef:UniRef100_A0A3E2EA83, UniRef:UniRef50_Q6D8F3, UniRef:UniRef90_A0A3E2EA83
contig_1	cds	4027293	4028138	+	EGDEDF_03834	queF	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	COG:COG2904, COG:J, EC:1.7.1.13, GO:0008616, GO:0033739, GO:0043867, RefSeq:WP_346403835.1, SO:0001217, UniParc:UPI00320498EB, UniRef:UniRef100_UPI00320498EB, UniRef:UniRef50_Q46920, UniRef:UniRef90_A0A240C9E2
contig_1	cds	4028331	4029695	+	EGDEDF_03835	ppnN	nucleotide 5'-monophosphate nucleosidase PpnN	COG:COG1611, COG:F, EC:3.2.2.-, EC:3.2.2.10, EC:3.2.2.4, KEGG:K06966, RefSeq:WP_021505658.1, SO:0001217, UniParc:UPI00031A79D3, UniRef:UniRef100_A0AAP6G660, UniRef:UniRef50_P0ADR8, UniRef:UniRef90_A0AAP6G660
contig_1	cds	4029750	4030508	+	EGDEDF_03836	xni	flap endonuclease Xni	COG:COG0258, COG:L, EC:3.1.-.-, GO:0000287, GO:0003677, GO:0008409, GO:0017108, GO:0030955, GO:0033567, KEGG:K01146, SO:0001217, UniRef:UniRef50_Q8ZMC9, UniRef:UniRef90_A8GIF8
contig_1	cds	4030549	4031652	-	EGDEDF_03837	rlmM	23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM	COG:COG2933, COG:J, EC:2.1.1.186, GO:0005737, GO:0006364, GO:0008168, GO:0008757, GO:0032259, KEGG:K06968, RefSeq:WP_004931897.1, SO:0001217, UniParc:UPI0002B88943, UniRef:UniRef100_A0A0P0QIS6, UniRef:UniRef50_P0ADR6, UniRef:UniRef90_A8GIF9
contig_1	cds	4031645	4032025	-	EGDEDF_03838	ygdD	DUF423 domain-containing protein	COG:COG2363, COG:S, SO:0001217, UniParc:UPI0002AF30E9, UniRef:UniRef100_A0A2G5S0I5, UniRef:UniRef50_A0A097R5N6, UniRef:UniRef90_W0LA21
contig_1	cds	4032092	4033009	-	EGDEDF_03839	gcvA	Glycine cleavage system transcriptional activator	COG:COG0583, COG:K, GO:0003700, GO:0005737, GO:0006351, GO:0006355, GO:0009411, GO:0043565, KEGG:K03566, RefSeq:WP_305179608.1, SO:0001217, UniParc:UPI00272F0022, UniRef:UniRef100_UPI00272F0022, UniRef:UniRef50_P0A9F6, UniRef:UniRef90_P0A9F6
contig_1	ncRNA	4033184	4033385	+	EGDEDF_03840	gcvB	GcvB RNA	RFAM:RF00022, SO:0000655
contig_1	cds	4033395	4033619	-	EGDEDF_03841		Lipoprotein YgdI/YgdR-like SH3-like domain-containing protein	RefSeq:WP_028127531.1, SO:0001217, UniParc:UPI0002F11860, UniRef:UniRef100_A0A3E2EA94, UniRef:UniRef50_P65292, UniRef:UniRef90_A0A1C7WBH3
contig_1	cds	4033816	4035021	+	EGDEDF_03842	csdA	cysteine desulfurase CsdA	COG:COG0520, COG:E, EC:3.13.1.-, EC:4.4.1.-, GO:0006534, GO:0016226, GO:0030170, GO:0031071, KEGG:K01766, RefSeq:WP_049299593.1, SO:0001217, UniParc:UPI00066CD71D, UniRef:UniRef100_UPI00066CD71D, UniRef:UniRef50_A0A0T9WUR1, UniRef:UniRef90_A0A2V4FW06
contig_1	cds	4035041	4035475	+	EGDEDF_03843	csdE	cysteine desulfurase sulfur acceptor subunit CsdE	COG:COG2166, COG:OJ, EC:2.8.1.7, GO:0016226, GO:0031071, SO:0001217, UniRef:UniRef50_A0A3N6S3J3, UniRef:UniRef90_A0A5F0ZB69
contig_1	cds	4035466	4036272	-	EGDEDF_03844	tcdA	tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA	GO:0008641, SO:0001217, UniRef:UniRef50_Q46927, UniRef:UniRef90_D4E2B0
contig_1	cds	4036357	4037493	-	EGDEDF_03845	mltA	murein transglycosylase A	COG:COG2821, COG:M, EC:4.2.2.-, EC:4.2.2.29, GO:0004553, GO:0009254, GO:0019867, KEGG:K08304, RefSeq:WP_016929908.1, SO:0001217, UniParc:UPI0002E4D5F4, UniRef:UniRef100_A0A5C7C998, UniRef:UniRef50_P0A935, UniRef:UniRef90_A0A240C9F9
contig_1	tRNA	4037710	4037786	+	EGDEDF_03846	trnfM	tRNA-fMet(cat)	SO:0000266
contig_1	tRNA	4037844	4037920	+	EGDEDF_03847	trnfM	tRNA-fMet(cat)	SO:0000266
contig_1	tRNA	4037986	4038062	+	EGDEDF_03848	trnfM	tRNA-fMet(cat)	SO:0000266
contig_1	cds	4038153	4039406	-	EGDEDF_03849	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	COG:COG0860, COG:M, EC:3.5.1.28, GO:0008745, GO:0009253, KEGG:K01448, SO:0001217, UniRef:UniRef50_A0A892ZK58, UniRef:UniRef90_A0A1Q4NW51
contig_1	cds	4039648	4040973	+	EGDEDF_03850	argA	amino-acid N-acetyltransferase	COG:COG1246, COG:E, EC:2.3.1.1, GO:0004042, GO:0006526, KEGG:K14682, RefSeq:WP_025304056.1, SO:0001217, UniParc:UPI0003C9684C, UniRef:UniRef100_UPI0034D72DE1, UniRef:UniRef50_P0A6C5, UniRef:UniRef90_W0L680
contig_1	cds	4041012	4042862	-	EGDEDF_03851	recD	exodeoxyribonuclease V subunit alpha	COG:COG0507, COG:L, GO:0004386, GO:0006302, GO:0006310, GO:0008854, GO:0009338, SO:0001217, UniRef:UniRef50_Q8ZMB7, UniRef:UniRef90_A0A1Q4NW45
contig_1	cds	4042859	4046410	-	EGDEDF_03852	recB	exodeoxyribonuclease V subunit beta	COG:COG1074, COG:L, EC:3.1.11.5, GO:0003677, GO:0003678, GO:0005524, GO:0006281, GO:0008854, KEGG:K03582, SO:0001217, UniRef:UniRef50_P08394, UniRef:UniRef90_A0A240CC36
contig_1	cds	4046407	4049295	-	EGDEDF_03853	ptrA	pitrilysin	COG:COG1025, COG:O, EC:3.4.24.55, GO:0004222, GO:0006508, GO:0046872, RefSeq:WP_060445384.1, SO:0001217, UniParc:UPI0007451566, UniRef:UniRef100_UPI0007451566, UniRef:UniRef50_P05458, UniRef:UniRef90_A0A7W4F6B4
contig_1	cds	4049528	4052899	-	EGDEDF_03854	recC	exodeoxyribonuclease V subunit gamma	COG:COG1330, COG:L, EC:3.1.11.5, GO:0008854, GO:0009338, KEGG:K03583, SO:0001217, UniRef:UniRef50_A0A447KSJ8, UniRef:UniRef90_A0A2V4FMZ5
contig_1	cds	4052931	4053287	-	EGDEDF_03855	pilV	Prepilin peptidase dependent protein C-like C-terminal domain-containing protein	COG:COG4967, COG:NW, RefSeq:WP_049300394.1, SO:0001217, UniParc:UPI00066C1924, UniRef:UniRef100_UPI00066C1924, UniRef:UniRef50_A0A1C3HIE9, UniRef:UniRef90_A0A1C3HIE9
contig_1	cds	4053277	4053723	-	EGDEDF_03856		DUF2509 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A068RE51, UniRef:UniRef90_A0A8B4GZC8
contig_1	cds	4053720	4054298	-	EGDEDF_03857	pulJ	prepilin peptidase-dependent protein	COG:COG4795, COG:U, KEGG:K02680, SO:0001217, UniRef:UniRef50_A0A084A218, UniRef:UniRef90_A0A1C3HIF0
contig_1	cds	4054292	4054795	-	EGDEDF_03858	pilD	prepilin peptidase-dependent protein	COG:COG2165, COG:NU, KEGG:K02679, RefSeq:WP_115116524.1, SO:0001217, UniParc:UPI000DF96AB9, UniRef:UniRef100_A0A5C7C990, UniRef:UniRef50_A0A4U9HUX4, UniRef:UniRef90_A0A1C3HID6
contig_1	cds	4054970	4055764	-	EGDEDF_03859	thyA	thymidylate synthase	COG:COG0207, COG:F, EC:2.1.1.45, GO:0004799, GO:0005829, GO:0006231, GO:0006235, GO:0032259, RefSeq:WP_115436466.1, SO:0001217, UniParc:UPI000E1E19EF, UniRef:UniRef100_UPI000E1E19EF, UniRef:UniRef50_P0A884, UniRef:UniRef90_Q7N8U4
contig_1	cds	4055772	4056644	-	EGDEDF_03860	lgt	prolipoprotein diacylglyceryl transferase	COG:COG0682, COG:M, EC:2.5.1.145, GO:0005886, GO:0008961, GO:0009249, GO:0016020, GO:0042158, RefSeq:WP_016929919.1, SO:0001217, UniParc:UPI0002F751AE, UniRef:UniRef100_A0A379YQ59, UniRef:UniRef50_P60955, UniRef:UniRef90_A1JPD0
contig_1	cds	4056867	4059113	-	EGDEDF_03861	ptsP	phosphoenolpyruvate--protein phosphotransferase	COG:COG3605, COG:T, EC:2.7.3.9, KEGG:K08484, RefSeq:WP_016929920.1, SO:0001217, UniParc:UPI0003138DBB, UniRef:UniRef100_A0A3E2EAC2, UniRef:UniRef50_P37177, UniRef:UniRef90_A0A3E2EAC2
contig_1	cds	4059126	4059506	-	EGDEDF_03862	rppH	RNA pyrophosphohydrolase	COG:COG0494, COG:V, EC:3.6.1.-, GO:0005737, GO:0006402, GO:0016787, GO:0034353, SO:0001217, UniParc:UPI0002AF3DF4, UniRef:UniRef100_A0A084X1K0, UniRef:UniRef50_A1JPE1, UniRef:UniRef90_A1JPE1
contig_1	cds	4060350	4061036	+	EGDEDF_03863	mutH	DNA mismatch repair endonuclease MutH	COG:COG3066, COG:L, GO:0003677, GO:0004519, GO:0005737, GO:0006298, GO:0006304, KEGG:K03573, RefSeq:WP_033632226.1, SO:0001217, UniParc:UPI0004E39E2E, UniRef:UniRef100_A0A0P0QI33, UniRef:UniRef50_Q8ZHU5, UniRef:UniRef90_A8GII1
contig_1	cds	4061130	4061846	+	EGDEDF_03864	terC	TerC family protein	COG:COG0861, COG:P, RefSeq:WP_016929922.1, SO:0001217, UniParc:UPI0002FCC361, UniRef:UniRef100_A0A3E2EA78, UniRef:UniRef50_A0A250B3J5, UniRef:UniRef90_A0A250B3J5
contig_1	cds	4062002	4062220	+	EGDEDF_03865	ygdR	Uncharacterized lipoprotein ygdR	RefSeq:WP_016929923.1, SO:0001217, UniParc:UPI0002EAF333, UniRef:UniRef100_A0A0F6KTJ4, UniRef:UniRef50_H2IWY0, UniRef:UniRef90_A0A240CBR3
contig_1	cds	4062426	4063466	+	EGDEDF_03866	pdxI	NADP(H)-dependent aldo-keto reductase	COG:COG0667, COG:HR, GO:0047834, RefSeq:WP_016929924.1, SO:0001217, UniParc:UPI0002E78D82, UniRef:UniRef100_A0A5F0Z5G4, UniRef:UniRef50_P0A9T4, UniRef:UniRef90_A0A1C3HIJ7
contig_1	cds	4063501	4064685	-	EGDEDF_03867	lplT	lysophospholipid transporter LplT	GO:0022857, GO:0055085, KEGG:K08227, RefSeq:WP_346403844.1, SO:0001217, UniParc:UPI0032049DAC, UniRef:UniRef100_UPI0032049DAC, UniRef:UniRef50_P39196, UniRef:UniRef90_L0MKC2
contig_1	cds	4064685	4066838	-	EGDEDF_03868	aas	bifunctional acyl-ACP--phospholipid O-acyltransferase/long-chain-fatty-acid--ACP ligase	COG:COG0318, COG:I, EC:2.3.1.40, EC:6.2.1.47, GO:0006631, GO:0008654, GO:0008779, GO:0008922, RefSeq:WP_016929926.1, SO:0001217, UniParc:UPI0002EB9257, UniRef:UniRef100_A0A379YUD9, UniRef:UniRef50_P31119, UniRef:UniRef90_S4YMX9
contig_1	ncRNA	4066903	4066995	-	EGDEDF_03869	OmrA-B	OmrA-B family	RFAM:RF00079, SO:0000655
contig_1	cds	4067182	4069440	-	EGDEDF_03870	bisC	Dimethyl sulfoxide/trimethylamine N-oxide reductase	COG:C, COG:COG0243, EC:1.-.-.-, KEGG:K08351, RefSeq:WP_346403846.1, SO:0001217, UniParc:UPI0032049664, UniRef:UniRef100_UPI0032049664, UniRef:UniRef50_A0A8D4N3Z8, UniRef:UniRef90_A0A240CAR7
contig_1	cds	4069661	4070680	+	EGDEDF_03871	galR	HTH-type transcriptional regulator GalR	COG:COG1609, COG:K, GO:0003677, GO:0006355, RefSeq:WP_004931832.1, SO:0001217, UniParc:UPI0002AF24FF, UniRef:UniRef100_A0A0P0QIE6, UniRef:UniRef50_P03024, UniRef:UniRef90_A0A0F7H807
contig_1	cds	4070732	4071994	-	EGDEDF_03872	lysA	diaminopimelate decarboxylase	COG:COG0019, COG:E, EC:4.1.1.20, GO:0008836, GO:0009089, KEGG:K01586, RefSeq:WP_016929929.1, SO:0001217, UniParc:UPI0002EB2712, UniRef:UniRef100_UPI0002EB2712, UniRef:UniRef50_Q9ZBH5, UniRef:UniRef90_A0A1C3HIH0
contig_1	cds	4072128	4073051	+	EGDEDF_03873	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, GO:0003700, GO:0006355, SO:0001217, UniRef:UniRef50_A0A5E6UFV4, UniRef:UniRef90_A0AAN2R907
contig_1	cds	4073079	4073987	-	EGDEDF_03874	lysR	LysR substrate binding domain protein	COG:COG0583, COG:K, RefSeq:WP_015378928.1, SO:0001217, UniParc:UPI0002AF321D, UniRef:UniRef100_A0A2V4GJM4, UniRef:UniRef50_U3GA65, UniRef:UniRef90_D4E275
contig_1	cds	4074096	4074980	+	EGDEDF_03875	gloB	MBL fold metallo-hydrolase	COG:COG0491, COG:R, RefSeq:WP_016929931.1, SO:0001217, UniParc:UPI00030BA6AD, UniRef:UniRef100_A0A3E2EA88, UniRef:UniRef50_A0A3M5DF23, UniRef:UniRef90_A0A656VEP3
contig_1	cds	4075049	4075696	+	EGDEDF_03876		DSBA-like thioredoxin domain-containing protein	COG:COG3531, COG:O, RefSeq:WP_048324783.1, SO:0001217, UniParc:UPI000651DF90, UniRef:UniRef100_UPI000651DF90, UniRef:UniRef50_B7X4S4, UniRef:UniRef90_A0AA46K1H9
contig_1	cds	4075725	4076432	-	EGDEDF_03877		Tetratricopeptide repeat protein	RefSeq:WP_033639498.1, SO:0001217, UniParc:UPI0005075D1D, UniRef:UniRef100_A0A5F0Z5F4, UniRef:UniRef50_L0MIR3, UniRef:UniRef90_A0A656VDJ3
contig_1	cds	4076638	4078365	+	EGDEDF_03878		ABC transporter ATP-binding protein/permease	RefSeq:WP_028127675.1, SO:0001217, UniParc:UPI000484CADA, UniRef:UniRef100_UPI000484CADA, UniRef:UniRef90_B8B2J5
contig_1	cds	4078402	4078836	-	EGDEDF_03879	agaF	PTS galactosamine/N-acetylgalactosamine transporter subunit IIA	COG:COG2893, COG:G, RefSeq:WP_016929935.1, SO:0001217, UniParc:UPI0002DEE63D, UniRef:UniRef100_A0A379YNH5, UniRef:UniRef50_B6VMI6, UniRef:UniRef90_A0AAP8TX74
contig_1	cds	4078847	4079740	-	EGDEDF_03880	manZ	PTS system mannose-specific EIID component	COG:COG3716, COG:G, RefSeq:WP_016929936.1, SO:0001217, UniParc:UPI0002D8DDE8, UniRef:UniRef100_A0A221DUF2, UniRef:UniRef50_A0A077PIY2, UniRef:UniRef90_A0A221DUF2
contig_1	cds	4079730	4080509	-	EGDEDF_03881	agaW	PTS N-acetylgalactosamine transporter subunit IIC	COG:COG3715, COG:G, KEGG:K02746, RefSeq:WP_016929937.1, SO:0001217, UniParc:UPI0002F96BB7, UniRef:UniRef100_A0A379YNW5, UniRef:UniRef50_A0AA91IRI3, UniRef:UniRef90_A0A0F7H7Q6
contig_1	cds	4080524	4081000	-	EGDEDF_03882	agaV	PTS N-acetylgalactosamine transporter subunit IIB	COG:COG3444, COG:G, EC:2.7.1.-, KEGG:K02745, SO:0001217, UniRef:UniRef50_P42909, UniRef:UniRef90_A0A0G8B2Z0
contig_1	cds	4081002	4082285	-	EGDEDF_03883	gatZ	D-tagatose-bisphosphate aldolase, class II, non-catalytic subunit	COG:COG4573, COG:G, EC:4.1.2.40, GO:0005975, KEGG:K16371, SO:0001217, UniRef:UniRef50_A0A6G3TPF8, UniRef:UniRef90_A0A5C7C8N0
contig_1	cds	4082309	4083082	-	EGDEDF_03884	agaR	transcriptional repressor AgaR	COG:COG1349, COG:KG, RefSeq:WP_004931804.1, SO:0001217, UniParc:UPI0002AF3E50, UniRef:UniRef100_A0A086FIE3, UniRef:UniRef50_A0A0D7LTB2, UniRef:UniRef90_A0A086FIE3
contig_1	cds	4083585	4084805	+	EGDEDF_03885		MFS transporter	RefSeq:WP_028127676.1, SO:0001217, UniParc:UPI0004869BB2, UniRef:UniRef100_UPI0004869BB2, UniRef:UniRef90_B8B2J3
contig_1	cds	4084798	4084965	-	EGDEDF_03886		hypothetical protein	RefSeq:WP_016929940.1, SO:0001217, UniParc:UPI000300FB6F, UniRef:UniRef100_A0A379YUM5, UniRef:UniRef50_A0A240CCD6, UniRef:UniRef90_A0A379YUM5
contig_1	cds	4085491	4087143	-	EGDEDF_03887		Multidrug ABC transporter permease/ATP-binding protein	RefSeq:WP_060445383.1, SO:0001217, UniParc:UPI0007452FB9, UniRef:UniRef100_A0A5C7C3I7, UniRef:UniRef90_A2YH29
contig_1	cds	4087322	4088242	+	EGDEDF_03888	lysR	D-malate degradation protein R	COG:COG0583, COG:K, RefSeq:WP_016929942.1, SO:0001217, UniParc:UPI00030D1C9D, UniRef:UniRef100_A0A3E2EAD7, UniRef:UniRef50_K1JKJ8, UniRef:UniRef90_A0A240CC33
contig_1	cds	4088566	4090149	+	EGDEDF_03889	lldP	L-lactate permease	COG:C, COG:COG1620, KEGG:K03303, SO:0001217, UniRef:UniRef50_Q57251, UniRef:UniRef90_A0A9X8YQB4
contig_1	cds	4090192	4091331	+	EGDEDF_03890	lldD	FMN-dependent L-lactate dehydrogenase LldD	COG:CIR, COG:COG1304, EC:1.1.-.-, GO:0004457, GO:0004459, GO:0005886, GO:0006089, GO:0009060, GO:0010181, RefSeq:WP_033632193.1, SO:0001217, UniParc:UPI0002206AE9, UniRef:UniRef100_A0A0G8B3X1, UniRef:UniRef50_P33232, UniRef:UniRef90_Q6DAY3
contig_1	cds	4091333	4092142	-	EGDEDF_03891		Molybdenum cofactor biosynthesis protein F	RefSeq:WP_016929945.1, SO:0001217, UniParc:UPI00030BF93F, UniRef:UniRef100_A0A221FU78, UniRef:UniRef90_A0A0J7K8B4
contig_1	cds	4092179	4093444	-	EGDEDF_03892	araJ	L-galactonate transporter	COG:COG2814, COG:G, RefSeq:WP_176519313.1, SO:0001217, UniParc:UPI000BC5E5F7, UniRef:UniRef100_UPI000BC5E5F7, UniRef:UniRef50_A0A0C5DY75, UniRef:UniRef90_A0A240CA03
contig_1	cds	4094114	4095031	+	EGDEDF_03893	ssuD	Luciferase-type oxidoreductase, BA3436 family	COG:COG2141, COG:HR, SO:0001217, UniRef:UniRef50_A0A853SQV6, UniRef:UniRef90_A0A5F0Z3I1
contig_1	cds	4095190	4095621	+	EGDEDF_03894		putative enzyme related to lactoylglutathione lyase	RefSeq:WP_048795930.1, SO:0001217, UniParc:UPI00065F8BF5, UniRef:UniRef100_A0A5C7C6L6, UniRef:UniRef50_A0A918V136, UniRef:UniRef90_A0A240C9Y5
contig_1	cds	4095628	4097172	-	EGDEDF_03895	betP	Glycine betaine transporter BetP	COG:COG1292, COG:M, RefSeq:WP_033639490.1, SO:0001217, UniParc:UPI0004E43C7C, UniRef:UniRef100_A0A5F0ZC16, UniRef:UniRef50_Q6FDF6, UniRef:UniRef90_A0A240C9Z1
contig_1	cds	4097331	4097927	+	EGDEDF_03896	betI	transcriptional regulator BetI	GO:0003677, KEGG:K02167, RefSeq:WP_033639489.1, SO:0001217, UniParc:UPI0004E46E08, UniRef:UniRef100_A0A379YNG2, UniRef:UniRef50_A0A1C3HIP8, UniRef:UniRef90_A0A1C3HIP8
contig_1	cds	4097946	4099718	-	EGDEDF_03897		hypothetical protein	PFAM:PF00005.33
contig_1	cds	4099895	4100752	+	EGDEDF_03898	sbmC	Right origin-binding protein	COG:COG3449, COG:L, RefSeq:WP_016929951.1, SO:0001217, UniParc:UPI00031AA6BD, UniRef:UniRef100_A0A5C7C393, UniRef:UniRef50_Q8ZM00, UniRef:UniRef90_A0A379YNK6
contig_1	cds	4100787	4101593	-	EGDEDF_03899	lysM	LysM domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAC8VSG7
contig_1	cds	4101724	4102353	-	EGDEDF_03900	ycaC	isochorismate family cysteine hydrolase YcaC	COG:COG1335, COG:HR, GO:0016787, RefSeq:WP_016929953.1, SO:0001217, UniParc:UPI0002E25900, UniRef:UniRef100_A0A3E2EAF2, UniRef:UniRef50_A0A5E6SKV3, UniRef:UniRef90_A0A656VEV0
contig_1	cds	4102687	4103409	+	EGDEDF_03901	lysR	LysR substrate-binding domain-containing protein	COG:COG0583, COG:K, SO:0001217, UniRef:UniRef50_A0A656VI67, UniRef:UniRef90_A0A656VI67
contig_1	cds	4103537	4104106	+	EGDEDF_03902	hdeD	HdeD family acid-resistance protein	COG:COG3247, COG:R, RefSeq:WP_004931723.1, SO:0001217, UniParc:UPI0002AF27DA, UniRef:UniRef100_A0A0G8B2V8, UniRef:UniRef50_C5BCT1, UniRef:UniRef90_A0A240CA36
